Evaluate student work.,"Judging the Qualities of Things, Services, or People Assess student capabilities, needs, or performance. Evaluate student work.",DWA from ONET,4.A.2.a.1.I03.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0.2357023,0,0,0.140028,0,0,0.2581989,0.1825742,0,0,0,0,0.2886751
Evaluate performance of educational staff.,"Judging the Qualities of Things, Services, or People Evaluate personnel capabilities or performance. Evaluate performance of educational staff.",DWA from ONET,4.A.2.a.1.I04.D01,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate current or prospective maintenance employees.,"Judging the Qualities of Things, Services, or People Evaluate personnel capabilities or performance. Evaluate current or prospective maintenance employees.",DWA from ONET,4.A.2.a.1.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate skills of athletes or performers.,"Judging the Qualities of Things, Services, or People Evaluate personnel capabilities or performance. Evaluate skills of athletes or performers.",DWA from ONET,4.A.2.a.1.I04.D03,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate employee performance.,"Judging the Qualities of Things, Services, or People Evaluate personnel capabilities or performance. Evaluate employee performance.",DWA from ONET,4.A.2.a.1.I04.D04,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate capabilities or training needs.,"Judging the Qualities of Things, Services, or People Evaluate personnel capabilities or performance. Evaluate capabilities or training needs.",DWA from ONET,4.A.2.a.1.I04.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evaluate performance of applicants, trainees, or employees.","Judging the Qualities of Things, Services, or People Evaluate personnel capabilities or performance. Evaluate performance of applicants, trainees, or employees.",DWA from ONET,4.A.2.a.1.I04.D06,0,0,0,0,0,0,0,0,0,0,0,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate log quality.,"Judging the Qualities of Things, Services, or People Evaluate production inputs or outputs. Evaluate log quality.",DWA from ONET,4.A.2.a.1.I05.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate quality of plants or crops.,"Judging the Qualities of Things, Services, or People Evaluate production inputs or outputs. Evaluate quality of plants or crops.",DWA from ONET,4.A.2.a.1.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate quality of materials or products.,"Judging the Qualities of Things, Services, or People Evaluate production inputs or outputs. Evaluate quality of materials or products.",DWA from ONET,4.A.2.a.1.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate quality of food ingredients or prepared foods.,"Judging the Qualities of Things, Services, or People Evaluate production inputs or outputs. Evaluate quality of food ingredients or prepared foods.",DWA from ONET,4.A.2.a.1.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assess physical conditions of patients to aid in diagnosis or treatment.,"Judging the Qualities of Things, Services, or People Evaluate patient or client condition or treatment options. Assess physical conditions of patients to aid in diagnosis or treatment.",DWA from ONET,4.A.2.a.1.I06.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2672612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Evaluate patient functioning, capabilities, or health.","Judging the Qualities of Things, Services, or People Evaluate patient or client condition or treatment options. Evaluate patient functioning, capabilities, or health.",DWA from ONET,4.A.2.a.1.I06.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate patient outcomes to determine effectiveness of treatments.,"Judging the Qualities of Things, Services, or People Evaluate patient or client condition or treatment options. Evaluate patient outcomes to determine effectiveness of treatments.",DWA from ONET,4.A.2.a.1.I06.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate treatment options to guide medical decisions.,"Judging the Qualities of Things, Services, or People Evaluate patient or client condition or treatment options. Evaluate treatment options to guide medical decisions.",DWA from ONET,4.A.2.a.1.I06.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assess skin or hair conditions.,"Judging the Qualities of Things, Services, or People Evaluate patient or client condition or treatment options. Assess skin or hair conditions.",DWA from ONET,4.A.2.a.1.I06.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Assess the cost effectiveness of products, projects, or services.","Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Assess the cost effectiveness of products, projects, or services.",DWA from ONET,4.A.2.a.1.I07.D01,0,0,0,0,0,0,0,0,0,0,0,0.2357023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate new technologies or methods.,"Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Evaluate new technologies or methods.",DWA from ONET,4.A.2.a.1.I07.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.2886751,0,0,0
"Evaluate potential of products, technologies, or resources.","Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Evaluate potential of products, technologies, or resources.",DWA from ONET,4.A.2.a.1.I07.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate the characteristics of green technologies.,"Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Evaluate the characteristics of green technologies.",DWA from ONET,4.A.2.a.1.I07.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assess product or process usefulness.,"Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Assess product or process usefulness.",DWA from ONET,4.A.2.a.1.I07.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1889822,0.3535534,0.25
Assess database performance.,"Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Assess database performance.",DWA from ONET,4.A.2.a.1.I07.D06,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate characteristics of equipment or systems.,"Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Evaluate characteristics of equipment or systems.",DWA from ONET,4.A.2.a.1.I07.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.1212678,0,0,0,0,0,0,0,0,0
Evaluate utility of software or hardware technologies.,"Judging the Qualities of Things, Services, or People Evaluate the characteristics, usefulness, or performance of products or technologies. Evaluate utility of software or hardware technologies.",DWA from ONET,4.A.2.a.1.I07.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate scholarly materials.,"Judging the Qualities of Things, Services, or People Evaluate scholarly work. Evaluate scholarly materials.",DWA from ONET,4.A.2.a.1.I08.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate condition of properties.,"Judging the Qualities of Things, Services, or People Evaluate condition of financial assets, property, or other resources. Evaluate condition of properties.",DWA from ONET,4.A.2.a.1.I09.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Assess financial status of clients.,"Judging the Qualities of Things, Services, or People Evaluate condition of financial assets, property, or other resources. Assess financial status of clients.",DWA from ONET,4.A.2.a.1.I09.D02,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Appraise property values.,"Judging the Qualities of Things, Services, or People Evaluate condition of financial assets, property, or other resources. Appraise property values.",DWA from ONET,4.A.2.a.1.I09.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Evaluate project designs to determine adequacy or feasibility.,"Judging the Qualities of Things, Services, or People Evaluate project feasibility. Evaluate project designs to determine adequacy or feasibility.",DWA from ONET,4.A.2.a.1.I10.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1020621,0,0,0,0,0,0,0,0
Analyze data to determine project feasibility.,"Judging the Qualities of Things, Services, or People Evaluate project feasibility. Analyze data to determine project feasibility.",DWA from ONET,4.A.2.a.1.I10.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify accuracy of records.,Processing Information Evaluate the quality or accuracy of data. Verify accuracy of records.,DWA from ONET,4.A.2.a.2.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify information or specifications.,Processing Information Evaluate the quality or accuracy of data. Verify information or specifications.,DWA from ONET,4.A.2.a.2.I01.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Verify customer credit information.,Processing Information Evaluate the quality or accuracy of data. Verify customer credit information.,DWA from ONET,4.A.2.a.2.I01.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0.2041242,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Review accuracy of sales or other transactions.,Processing Information Evaluate the quality or accuracy of data. Review accuracy of sales or other transactions.,DWA from ONET,4.A.2.a.2.I01.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify accuracy of financial information.,Processing Information Evaluate the quality or accuracy of data. Verify accuracy of financial information.,DWA from ONET,4.A.2.a.2.I01.D05,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Evaluate data quality.,Processing Information Evaluate the quality or accuracy of data. Evaluate data quality.,DWA from ONET,4.A.2.a.2.I01.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify accuracy of data.,Processing Information Evaluate the quality or accuracy of data. Verify accuracy of data.,DWA from ONET,4.A.2.a.2.I01.D07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Check data for recording errors.,Processing Information Evaluate the quality or accuracy of data. Check data for recording errors.,DWA from ONET,4.A.2.a.2.I01.D08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Verify accuracy of financial or transactional data.,Processing Information Evaluate the quality or accuracy of data. Verify accuracy of financial or transactional data.,DWA from ONET,4.A.2.a.2.I01.D09,0,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify mathematical calculations.,Processing Information Evaluate the quality or accuracy of data. Verify mathematical calculations.,DWA from ONET,4.A.2.a.2.I01.D10,0,0,0,0,0,0,0,0,0,0,0,0.3333333,0,0.2581989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Check quality of diagnostic images.,Processing Information Evaluate the quality or accuracy of data. Check quality of diagnostic images.,DWA from ONET,4.A.2.a.2.I01.D11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2236068,0,0,0,0,0,0
Sort mail.,Processing Information Sort materials or products. Sort mail.,DWA from ONET,4.A.2.a.2.I02.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort materials or objects for processing or transport.,Processing Information Sort materials or products. Sort materials or objects for processing or transport.,DWA from ONET,4.A.2.a.2.I02.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort recyclable materials.,Processing Information Sort materials or products. Sort recyclable materials.,DWA from ONET,4.A.2.a.2.I02.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort forestry or agricultural materials.,Processing Information Sort materials or products. Sort forestry or agricultural materials.,DWA from ONET,4.A.2.a.2.I02.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sort materials or products for processing, storing, shipping, or grading.","Processing Information Sort materials or products. Sort materials or products for processing, storing, shipping, or grading.",DWA from ONET,4.A.2.a.2.I02.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sort materials or products.,Processing Information Sort materials or products. Sort materials or products.,DWA from ONET,4.A.2.a.2.I02.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compile operational data.,"Processing Information Compile records, documentation, or other data. Compile operational data.",DWA from ONET,4.A.2.a.2.I03.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2886751,0,0,0,0,0.140028,0,0,0,0,0,0,0,0,0
Compile technical information or documentation.,"Processing Information Compile records, documentation, or other data. Compile technical information or documentation.",DWA from ONET,4.A.2.a.2.I03.D02,0,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Compile data or documentation.,"Processing Information Compile records, documentation, or other data. Compile data or documentation.",DWA from ONET,4.A.2.a.2.I03.D03,0,0,0,0,0,0,0.2886751,0,0,0.2886751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compile specialized bibliographies or lists of materials.,"Processing Information Compile records, documentation, or other data. Compile specialized bibliographies or lists of materials.",DWA from ONET,4.A.2.a.2.I03.D04,0,0,0,0,0,0,0,0,0.1690308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compile environmental or climatological data.,"Processing Information Compile records, documentation, or other data. Compile environmental or climatological data.",DWA from ONET,4.A.2.a.2.I03.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Compile geographic or related data.,"Processing Information Compile records, documentation, or other data. Compile geographic or related data.",DWA from ONET,4.A.2.a.2.I03.D06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reconcile records of sales or other financial transactions.,Processing Information Reconcile financial data. Reconcile records of sales or other financial transactions.,DWA from ONET,4.A.2.a.2.I04.D01,0,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Balance receipts.,Processing Information Reconcile financial data. Balance receipts.,DWA from ONET,4.A.2.a.2.I04.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Prepare cash for deposit or disbursement.,Processing Information Reconcile financial data. Prepare cash for deposit or disbursement.,DWA from ONET,4.A.2.a.2.I04.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Examine personal documentation to ensure that it is valid.,Processing Information Verify personal information. Examine personal documentation to ensure that it is valid.,DWA from ONET,4.A.2.a.2.I05.D01,0,0,0,0,0,0,0.2236068,0,0,0.2236068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify employee information.,Processing Information Verify personal information. Verify employee information.,DWA from ONET,4.A.2.a.2.I05.D02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1825742,0,0,0,0,0,0,0
Verify application data to determine program eligibility.,Processing Information Verify personal information. Verify application data to determine program eligibility.,DWA from ONET,4.A.2.a.2.I05.D03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Verify accuracy of patient information.,Processing Information Verify personal information. Verify accuracy of patient information.,DWA from ONET,4.A.2.a.2.I05.D04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1581139,0,0,0,0,0,0,0
Verify patron or staff credentials.,Processing Information Verify personal information. Verify patron or staff credentials.,DWA from ONET,4.A.2.a.2.I05.D05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Examine marketing materials to ensure compliance with policies or regulations.,Evaluating Information to Determine Compliance with Standards Examine materials or documentation for accuracy or compliance. Examine marketing materials to ensure compliance with policies or regulations.,DWA from ONET,4.A.2.a.3.I01.D01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
